1345163712	0	0
1345165512	0	0
1345167312	0	0
1345169112	0	0
1345170912	0	0
1345172712	0	0
1345174515	0	0
1345176313	0	0
1345178113	0	0
1345179913	0	0
1345181711	0	0
1345183512	0	0
1345185312	0	0
1345187112	0	0
1345188911	0	0
1345190712	0	0
1345192513	0	0
1345194312	0	0
1345196112	0	0
1345197912	0	0
1345199712	0	0
1345201512	0	0
1345203312	0	0
1345205113	0	0
1345206912	0	0
1345208712	0	0
1345210512	0	0
1345212311	0	0
1345214112	0	0
1345215912	0	0
1345217713	0	0
1345219513	0	0
1345221315	0	0
1345223114	0	0
1345224923	0	0
1345226712	0	0
1345228512	0	0
