1318836920	2	1	84
1318838719	2	0	82
1318840547	2	0	80
1318842320	2	0	80
1318844119	2	0	81
1318845955	2	0	79
1318847720	2	0	82
1318849548	2	0	82
1318850195	2	0	82
1318851356	2	1	80
1318894519	2	1	83
1318957519	2	1	74
1318958190	2	0	74
1318959319	2	0	79
1318961119	2	0	78
1318962924	2	0	77
1318964723	2	0	76
1318966518	2	0	76
1318968324	2	0	74
1318970121	2	0	75
1318971919	2	1	76
1318973718	2	0	79
1318975517	2	0	82
1318977319	2	0	83
1318979118	2	0	83
1318979736	2	0	83
1318980918	2	0	83
1318982719	2	0	80
1318984519	2	0	78
1318986340	2	1	78
1318988125	2	0	79
1318989919	2	0	78
1318991729	2	0	80
1318993530	2	0	74
1318995328	2	0	76
1318997116	2	0	79
1318998936	2	0	80
1319000735	2	0	73
1319001395	2	1	73
1319002519	2	0	71
1319003734	2	0	71
1319004553	2	0	73
1319006118	2	0	73
1319007932	2	0	75
1319009723	2	0	75
1319011518	2	0	75
1319013333	2	0	76
1319015126	2	0	83
1319016921	2	1	84
1319018726	2	0	81
1319020532	2	0	80
1319022332	2	0	84
1319022977	2	0	84
1319187994	2	1	69
1319189775	2	0	58
1319191565	2	0	54
1319193395	2	0	47
1319195137	2	0	42
1319195773	2	0	42
1319196936	2	0	33
1319198771	2	0	31
1319200546	2	0	31
1319202347	2	0	18
1319204124	2	1	11
1319205951	2	0	6
1319207728	2	0	0
1319209544	2	0	0
1319211344	2	0	0
1319213136	2	0	10
1319214965	2	0	23
1319216763	2	0	28
1319217437	2	0	28
1319218561	2	1	32
1319220337	2	0	36
1319222164	2	0	38
1319223946	2	0	52
1319225821	2	0	59
1319227549	2	0	63
1319229375	2	0	67
1319380535	2	1	68
1319382337	2	0	66
1319384140	2	0	65
1319385926	2	0	64
1319387735	2	0	63
1319389537	2	0	64
1319390212	2	0	64
1319393118	2	0	69
1319394924	2	0	68
1319772962	2	1	52
1319774748	2	0	49
1319776519	2	0	34
1319778347	2	0	40
1319778979	2	0	40
1319780119	2	0	42
1319781346	2	0	42
1319781918	2	0	47
1319783753	2	0	52
1319785563	2	0	53
1319787323	2	0	54
1319789119	2	1	59
1319790922	2	0	64
1319792719	2	0	69
1320714318	2	1	55
1320716119	2	0	49
1320717916	2	0	56
1320719719	2	0	63
1320721519	2	0	64
1320723319	2	0	59
1320725118	2	0	63
1320726946	2	0	64
1320728718	2	1	65
1320730518	2	0	67
1320732319	2	0	66
1320732964	2	0	66
1320982519	2	1	70
1320986119	2	0	69
1320987918	2	0	70
1320989718	2	0	69
1321328116	2	1	3
1321329915	2	0	3
1321331719	2	0	0
1321333518	2	0	0
1321335318	2	0	0
1321337117	2	0	0
1321337772	2	0	0
1321338917	2	0	0
1321340100	2	0	0
1321340718	2	0	0
1321342517	2	1	0
1321344317	2	0	0
1321346119	2	0	0
1321347916	2	0	0
1321349715	2	0	0
1321351517	2	0	0
1321353317	2	0	0
1321355117	2	0	0
1321356916	2	1	0
1321358715	2	0	0
1321359340	2	0	0
1321360515	2	0	0
1321362317	2	0	0
1321364115	2	0	0
1321365917	2	0	0
1321367717	2	0	0
1321369519	2	0	0
1321371317	2	1	0
1321373116	2	0	0
1321374917	2	0	9
1321376720	2	0	15
1321378515	2	0	26
1321380323	2	0	32
1321380943	2	0	32
1321382118	2	0	35
1321383917	2	0	46
1321385716	2	1	57
1321387515	2	0	57
1321389317	2	0	62
1321391119	2	0	69
1321986919	2	1	69
1321994118	2	0	69
1321995918	2	0	70
1322003117	2	1	68
1322004916	2	0	67
1322006719	2	0	68
1322007366	2	0	68
1322566543	2	1	69
1322568343	2	0	64
1322569031	2	0	64
1322570123	2	0	59
1322571931	2	0	52
1322573732	2	0	44
1322575548	2	0	44
1322577344	2	0	33
1322579131	2	0	29
1322580942	2	1	12
1322582722	2	0	12
1322584554	2	0	1
1322586343	2	0	16
1322588126	2	0	22
1322589944	2	0	30
1322590628	2	0	30
1322591738	2	0	33
1322593539	2	0	38
1322595330	2	0	41
1322597136	2	1	44
1322598934	2	0	48
1322600735	2	0	53
1322602525	2	0	62
1322787930	2	1	69
1322789737	2	0	67
1322802331	2	1	70
1322804138	2	0	68
1322807743	2	0	69
1322808971	2	0	69
1322809542	2	0	69
1322820330	2	1	70
1322823926	2	0	70
1322827519	2	0	70
1322828212	2	0	70
1323389136	2	1	67
1323389836	2	0	67
1323390954	2	0	51
1323392732	2	0	48
1323394531	2	0	46
1323396339	2	0	46
1323398153	2	0	35
1323399934	2	0	34
1323401746	2	0	31
1323403531	2	0	28
1323405340	2	1	25
1323407146	2	0	24
1323408941	2	0	20
1323410740	2	0	18
1323411444	2	0	18
1323412520	2	0	19
1323413740	2	0	19
1323414321	2	0	17
1323416115	2	0	18
1323417957	2	0	17
1323419741	2	1	17
1323421538	2	0	13
1323423325	2	0	6
1323425142	2	0	6
1323426930	2	0	1
1323428738	2	0	1
1323430533	2	0	0
1323432327	2	0	0
1323432963	2	0	0
1323434138	2	1	0
1323435934	2	0	0
1323437742	2	0	0
1323439532	2	0	0
1323441342	2	0	0
1323443142	2	0	0
1323444937	2	0	0
1323446739	2	0	0
1323448544	2	1	7
1323450338	2	0	4
1323452138	2	0	17
1323453942	2	0	19
1323454543	2	0	19
1323455722	2	0	20
1323457549	2	0	20
1323459339	2	0	32
1323461138	2	0	31
1323462929	2	0	34
1323464739	2	1	39
1323466551	2	0	50
1323468342	2	0	50
1323470157	2	0	49
1323471950	2	0	52
1323473748	2	0	54
1323475552	2	0	50
1323476246	2	0	50
1323477355	2	0	37
1323479153	2	1	37
1323480981	2	0	42
1323482778	2	0	42
1323484560	2	0	46
1323486378	2	0	42
1323488176	2	0	34
1323489979	2	0	29
1323491794	2	0	26
1323495386	2	1	17
1323497220	2	0	17
1323499002	2	0	14
1323500202	2	0	14
1323501028	2	0	13
1323502672	2	0	8
1323504338	2	0	8
1323506144	2	0	3
1323507954	2	0	2
1323509757	2	0	6
1323511559	2	1	13
1323513337	2	0	27
1323515132	2	0	28
1323516935	2	0	29
1323518737	2	0	34
1323519372	2	0	34
1323520534	2	0	37
1323522333	2	0	42
1323524136	2	0	56
1323525934	2	0	56
1323527736	2	1	58
1323529538	2	0	59
1323531338	2	0	69
1323534942	2	0	67
1323536736	2	0	66
1323538519	2	0	62
1323540338	2	0	62
1323540960	2	0	62
1323542136	2	1	63
1323543947	2	0	63
1323545755	2	0	66
1323547551	2	0	67
1323801319	2	1	52
1323803122	2	0	52
1323804920	2	0	53
1323806718	2	0	58
1323808517	2	0	64
1323810319	2	0	62
1323812118	2	0	62
1323813920	2	0	65
1323815719	2	1	60
1323817521	2	0	64
1323819320	2	0	67
1323821119	2	0	67
1323821738	2	0	67
1323905745	2	1	61
1323907550	2	0	61
1323908157	2	0	61
1323909353	2	0	60
1323911135	2	0	63
1323912958	2	0	63
1323914722	2	0	63
1323916520	2	0	62
1323918327	2	0	63
1323920122	2	0	64
1323921921	2	1	67
1323923721	2	0	68
1323925521	2	0	69
1323966925	2	1	53
1323968721	2	0	47
1323970519	2	0	39
1323972319	2	0	25
1323972963	2	0	25
1323974120	2	0	15
1323975923	2	0	14
1323977723	2	0	5
1323979522	2	0	5
1323981319	2	0	1
1323983121	2	1	1
1323984922	2	0	0
1323986719	2	0	0
1323988523	2	0	0
1323990320	2	0	0
1323992119	2	0	0
1323993921	2	0	5
1323994587	2	0	5
1323995723	2	0	15
1323997520	2	1	16
1323999321	2	0	20
1324001124	2	0	25
1324002920	2	0	28
1324004724	2	0	31
1324006520	2	0	34
1324008320	2	0	41
1324010121	2	0	53
1324011922	2	1	56
1324013720	2	0	62
1324015520	2	0	62
1324016142	2	0	62
1324017320	2	0	66
1324018463	2	0	66
1324019120	2	0	64
1324020920	2	0	58
1324022719	2	0	61
1324024523	2	0	62
1324026321	2	1	61
1324028121	2	0	62
1324029922	2	0	66
1324031721	2	0	65
1324033523	2	0	66
1324035323	2	0	64
1324037123	2	0	64
1324037741	2	0	64
1324038921	2	0	67
1324040724	2	1	68
1324042520	2	0	65
1324044321	2	0	67
1324046119	2	0	62
1324047919	2	0	63
1324049720	2	0	69
1324051519	2	0	69
1324053319	2	0	66
1324055130	2	1	67
1324056919	2	0	67
1324058969	2	0	69
1324059342	2	0	69
1324067721	2	0	68
1324069519	2	0	68
1324071320	2	1	70
1324073119	2	0	67
1324074935	2	0	60
1324076719	2	0	62
1324078520	2	0	57
1324080319	2	0	57
1324080987	2	0	57
1324082119	2	0	56
1324083919	2	0	52
1324085723	2	1	52
1324087519	2	0	50
1324089320	2	0	52
1324091134	2	0	54
1324092920	2	0	58
1324094719	2	0	56
1324096519	2	0	56
1324098319	2	0	60
1324100121	2	1	60
1324101923	2	0	60
1324102580	2	0	60
1324103719	2	0	62
1324104740	2	0	62
1324105519	2	0	64
1324107324	2	0	67
1324109119	2	0	69
1324110922	2	0	69
1324112721	2	0	69
1324404319	2	1	52
1324404938	2	0	52
1324406120	2	0	30
1324408128	2	0	30
1324409927	2	0	30
1324411728	2	0	30
1324413527	2	0	30
1324415271	2	0	30
1324416918	2	0	0
1324418717	2	1	1
1324420520	2	0	20
1324422325	2	0	23
1324424119	2	0	24
1324425919	2	0	33
1324426541	2	0	33
1324427718	2	0	36
1324429521	2	0	41
1324431317	2	0	55
1324433119	2	1	56
1324434920	2	0	63
1325763318	2	1	70
1325765121	2	0	70
1325765746	2	0	70
1325766918	2	0	69
1325768718	2	0	68
1325770519	2	0	65
1325772317	2	0	63
1325774117	2	0	64
1325775919	2	0	64
1325777719	2	1	69
1325779518	2	0	69
1325856921	2	1	70
1325858721	2	0	69
1325860519	2	0	69
1325862330	2	0	69
1326215118	2	1	67
1326216923	2	0	67
1326218719	2	0	64
1326219354	2	0	64
1326222320	2	0	68
1326224123	2	0	67
1326225918	2	0	69
1326227718	2	0	65
1326229520	2	1	66
1326231317	2	0	65
1326233117	2	0	68
1326310518	2	1	69
1326335721	2	1	69
1326337521	2	0	63
1326339318	2	0	63
1326341121	2	0	61
1326342918	2	0	62
1326344718	2	0	62
1326346530	2	0	65
1326348318	2	0	65
1326348937	2	0	65
1326350119	2	1	64
1326351119	2	0	64
1326351917	2	0	66
1326353718	2	0	68
1326355521	2	0	69
1326357318	2	0	70
1326411317	2	1	68
1326413119	2	0	69
1326413757	2	0	69
1326414918	2	0	69
1326416717	2	0	62
1326418520	2	0	51
1326420318	2	0	48
1326422117	2	0	43
1326423924	2	0	40
1326425719	2	1	34
1326427519	2	0	31
1326429318	2	0	37
1326431119	2	0	41
1326432919	2	0	37
1326434717	2	0	42
1326435349	2	0	42
1326436517	2	0	45
1326437568	2	0	45
1326438324	2	0	45
1326440118	2	1	48
1326441927	2	0	55
1326443717	2	0	59
1326445518	2	0	66
1326468920	2	1	70
1326472518	2	0	70
1326477916	2	0	69
1326478540	2	0	69
1326479717	2	0	69
1326481520	2	0	68
1326483318	2	1	69
1326485118	2	0	70
1326722719	2	1	67
1326724518	2	0	51
1326726319	2	0	49
1326728131	2	0	27
1326729924	2	0	24
1326731719	2	0	13
1326733524	2	0	12
1326735319	2	0	8
1326737119	2	1	7
1326737755	2	0	7
1326738920	2	0	2
1326740721	2	0	2
1326742520	2	0	0
1326744321	2	0	0
1326746119	2	0	0
1326747920	2	0	0
1326749718	2	0	0
1326751520	2	1	0
1326753322	2	0	0
1326755119	2	0	0
1326756918	2	0	0
1326758720	2	0	0
1326759339	2	0	0
1326760519	2	0	0
1326762318	2	0	0
1326764122	2	0	5
1326765923	2	1	11
1326767721	2	0	19
1326769522	2	0	24
1326771320	2	0	26
1326773120	2	0	30
1326774922	2	0	42
1326776719	2	0	41
1326778520	2	0	45
1326780322	2	1	50
1326780938	2	0	50
1326782120	2	0	57
1326783236	2	0	57
1326783920	2	0	63
1326868524	2	1	70
1326869592	2	0	70
1326877523	2	0	68
1326879331	2	0	65
1326881125	2	0	68
1326882923	2	1	67
1326884721	2	0	60
1326886523	2	0	57
1326888324	2	0	58
1326888960	2	0	58
1326890122	2	0	56
1326891924	2	0	59
1326893724	2	0	59
1326895523	2	0	55
1326897364	2	1	54
1326899122	2	0	52
1326900922	2	0	45
1326902722	2	0	45
1326904523	2	0	44
1326906328	2	0	44
1326908125	2	0	39
1326909925	2	0	37
1326910537	2	0	37
1326911726	2	0	35
1326913523	2	1	48
1326915324	2	0	47
1326917124	2	0	51
1326918934	2	0	53
1326920808	2	0	58
1326922527	2	0	60
1326924323	2	0	65
1326926124	2	0	68
1326998126	2	1	63
1326999922	2	0	56
1327001721	2	0	37
1327003520	2	0	30
1327005322	2	0	19
1327007123	2	0	17
1327008922	2	0	9
1327010722	2	0	8
1327012522	2	1	4
1327014321	2	0	15
1327016121	2	0	25
1327017921	2	0	29
1327018540	2	0	29
1327019721	2	0	30
1327021521	2	0	35
1327023322	2	0	39
1327025121	2	0	44
1327026922	2	1	48
1327028723	2	0	54
1327030524	2	0	59
1327032320	2	0	68
1327347318	2	1	69
1327349119	2	0	69
1327350925	2	0	68
1327354518	2	0	69
1327356318	2	0	67
1327358118	2	0	67
1327359921	2	0	66
1327361719	2	1	61
1327363518	2	0	64
1327364142	2	0	64
1327365318	2	0	63
1327367118	2	0	65
1327368917	2	0	66
1327370718	2	0	66
1327372520	2	0	68
1327881918	2	1	64
1327882538	2	0	64
1327883716	2	0	62
1327885516	2	0	63
1327887317	2	0	58
1327889119	2	0	56
1327890918	2	0	58
1327892719	2	0	59
1328207717	2	1	69
1328211319	2	0	67
1328213115	2	0	58
1328214915	2	0	53
1328216724	2	0	53
1328218516	2	0	48
1328220316	2	0	41
1328222115	2	1	40
1328223916	2	0	40
1328225716	2	0	33
1328227522	2	0	33
1328228133	2	0	33
1328229315	2	0	34
1328231116	2	0	34
1328232918	2	0	30
1328234716	2	0	27
1328236520	2	1	25
1328238317	2	0	23
1328240116	2	0	20
1328241917	2	0	20
1328243715	2	0	19
1328245517	2	0	19
1328247319	2	0	29
1328249121	2	0	32
1328249733	2	0	32
1328250916	2	1	45
1328251653	2	0	45
1328252717	2	0	46
1328254519	2	0	47
1328256319	2	0	52
1328258119	2	0	62
1328259916	2	0	62
1328261719	2	0	69
1328303117	2	1	66
1328304917	2	0	65
1328306716	2	0	66
1328310319	2	0	70
1328790915	2	1	68
1328792716	2	0	68
1328794517	2	0	69
1329168916	2	1	68
1329287722	2	1	61
1329288471	2	0	61
1329289520	2	0	61
1329291324	2	0	58
1329293129	2	0	42
1329296719	2	0	14
1329298520	2	0	5
1329300317	2	0	5
1329302123	2	1	0
1329303938	2	0	0
1329305724	2	0	0
1329307524	2	0	0
1329308144	2	0	0
1329309321	2	0	0
1329311127	2	0	0
1329312927	2	0	0
1329314720	2	0	0
1329316527	2	1	0
1329318326	2	0	0
1329320154	2	0	0
1329321920	2	0	0
1329323717	2	0	0
1329325515	2	0	0
1329327317	2	0	0
1329329117	2	0	0
1329329734	2	0	0
1329330919	2	0	0
1329332721	2	1	0
1329334521	2	0	0
1329336319	2	0	0
1329338167	2	0	0
1329339919	2	0	0
1329341722	2	0	8
1329343517	2	0	18
1329345318	2	0	26
1329347123	2	1	29
1329348918	2	0	33
1329350718	2	0	39
1329351334	2	0	39
1329352519	2	0	51
1329354318	2	0	53
1329356119	2	0	58
1329357918	2	0	64
1329523518	2	1	68
1329524134	2	0	68
1329537918	2	1	70
1329539726	2	0	67
1329554117	2	1	67
1329555926	2	0	66
1329557718	2	0	66
1329559517	2	0	62
1329561319	2	0	65
1329563118	2	0	66
1329564919	2	0	68
1329568524	2	1	69
1329674717	2	1	70
1329675347	2	0	70
1329676524	2	0	61
1329678340	2	0	61
1329680128	2	0	58
1329681919	2	0	60
1329683725	2	0	56
1329685519	2	0	58
1329687319	2	0	66
1329689118	2	1	66
1329690925	2	0	68
1329896122	2	1	62
1329897920	2	0	57
1329899720	2	0	45
1329901519	2	0	30
1329903320	2	0	15
1329905120	2	0	15
1329906921	2	0	8
1329908720	2	0	6
1329910518	2	1	2
1329912318	2	0	2
1329912950	2	0	2
1329914122	2	0	0
1329915920	2	0	0
1329917719	2	0	0
1329919519	2	0	0
1329921318	2	0	0
1329923119	2	0	0
1329924919	2	1	0
1329926720	2	0	4
1329928521	2	0	12
1329930323	2	0	17
1329932121	2	0	23
1329933919	2	0	28
1329934549	2	0	28
1329935719	2	0	40
1329937523	2	0	44
1329939319	2	1	56
1329941118	2	0	56
1329942918	2	0	61
1329944718	2	0	69
1330394731	2	1	65
1330396519	2	0	57
1330398360	2	0	51
1330400119	2	0	27
1330401918	2	0	25
1330403720	2	0	10
1330405522	2	0	10
1330407324	2	0	7
1330409119	2	0	5
1330409737	2	1	5
1330410920	2	0	4
1330411779	2	0	4
1330412719	2	0	4
1330414519	2	0	3
1330416320	2	0	2
1330418120	2	0	2
1330419918	2	0	2
1330421723	2	0	1
1330423522	2	0	1
1330425322	2	1	1
1330427119	2	0	1
1330428922	2	0	0
1330430720	2	0	0
1330431340	2	0	0
1330432518	2	0	0
1330434322	2	0	0
1330436124	2	0	0
1330437924	2	0	0
1330439720	2	1	0
1330441520	2	0	0
1330443319	2	0	4
1330445118	2	0	4
1330446920	2	0	4
1330448720	2	0	4
1330450522	2	0	4
1330452321	2	0	4
1330452940	2	0	4
1330454119	2	1	4
1330455921	2	0	4
1330457718	2	0	6
1330459520	2	0	18
1330461321	2	0	29
1330463119	2	0	33
1330464920	2	0	35
1330466720	2	0	35
1330468521	2	1	36
1330470323	2	0	37
1330472122	2	0	40
1330473920	2	0	43
1330474535	2	0	43
1330475719	2	0	47
1330477521	2	0	48
1330479321	2	0	44
1330481120	2	0	41
1330482921	2	1	14
1330484723	2	0	13
1330486522	2	0	0
1330488325	2	0	0
1330490136	2	0	0
1330491922	2	0	0
1330493720	2	0	0
1330495522	2	0	0
1330496152	2	0	0
1330497320	2	1	0
1330498345	2	0	0
1330499120	2	0	0
1330500924	2	0	0
1330502718	2	0	0
1330504522	2	0	0
1330506326	2	0	0
1330508121	2	0	0
1330509922	2	0	0
1330511772	2	1	0
1330513526	2	0	0
1330515333	2	0	0
1330517125	2	0	0
1330517775	2	0	0
1330518921	2	0	0
1330520724	2	0	0
1330522522	2	0	0
1330524320	2	0	0
1330526122	2	0	0
1330527925	2	1	0
1330529721	2	0	0
1330531520	2	0	0
1330533322	2	0	0
1330535120	2	0	0
1330536920	2	0	0
1330538723	2	0	0
1330539385	2	0	0
1330540520	2	0	0
1330542320	2	0	0
1330544121	2	1	0
1330545923	2	0	0
1330547727	2	0	7
1330549523	2	0	13
1330551320	2	0	20
1330553122	2	0	25
1330554923	2	0	29
1330556725	2	0	34
1330558527	2	1	39
1330560321	2	0	45
1330560944	2	0	45
1330562125	2	0	51
1330563924	2	0	59
1331012124	2	1	37
1331013919	2	0	32
1331014535	2	0	32
1331015731	2	0	30
1331017021	2	0	30
1331017523	2	0	26
1331019323	2	0	11
1331021123	2	0	9
1331022919	2	0	1
1331024719	2	0	1
1331026520	2	1	0
1331028323	2	0	0
1331030120	2	0	0
1331031919	2	0	0
1331033720	2	0	0
1331035518	2	0	0
1331036134	2	0	0
1331037322	2	0	0
1331039120	2	0	0
1331040922	2	1	0
1331042717	2	0	0
1331044520	2	0	0
1331046322	2	0	0
1331048141	2	0	0
1331049924	2	0	0
1331051720	2	0	0
1331053522	2	0	0
1331055323	2	1	0
1331057118	2	0	0
1331057740	2	0	0
1331058921	2	0	0
1331060722	2	0	0
1331062524	2	0	0
1331064318	2	0	0
1331066123	2	0	0
1331067923	2	0	0
1331069723	2	1	0
1331071521	2	0	0
1331073320	2	0	0
1331075121	2	0	0
1331076922	2	0	0
1331078717	2	0	0
1331079336	2	0	0
1331080522	2	0	0
1331082322	2	0	10
1331084126	2	1	18
1331085919	2	0	26
1331087725	2	0	41
1331089535	2	0	41
1331091322	2	0	44
1331093118	2	0	49
1331094922	2	0	55
1331096721	2	0	62
1331156125	2	1	64
1331157926	2	0	59
1331159721	2	0	56
1331161523	2	0	58
1331163322	2	0	56
1331165120	2	0	58
1331165821	2	0	58
1331166923	2	0	56
1331168721	2	0	61
1331170521	2	1	61
1331172325	2	0	70
1331588130	2	1	48
1331589918	2	0	46
1331591720	2	0	28
1331593518	2	0	22
1331594155	2	0	22
1331595319	2	0	11
1331597118	2	0	10
1331598918	2	0	6
1331600718	2	0	3
1331602520	2	0	0
1331604318	2	1	0
1331606120	2	0	13
1331607924	2	0	14
1331609721	2	0	29
1331611519	2	0	31
1331613507	2	0	35
1331615120	2	0	38
1331615812	2	0	38
1331616921	2	0	40
1331618124	2	0	40
1331619074	2	1	51
