1322172463	2	1
1322179664	2	0
1322190462	2	1
1322192263	2	0
1322212063	2	1
1322507263	2	1
1322509063	2	0
1322510863	2	0
1322512663	2	0
1322514463	2	0
1322516263	2	0
1322521663	2	1
1322523463	2	0
1322525263	2	0
1322530663	2	0
1322534263	2	0
1322536063	2	1
1322537863	2	0
1322541463	2	0
1322546863	2	0
1322548662	2	0
1322550463	2	1
1322552263	2	0
1322554063	2	0
1322555862	2	0
1322557663	2	0
1322559463	2	0
1322561263	2	0
1322563063	2	0
1322584663	2	1
1322586463	2	0
1322609863	2	1
1322611665	2	0
1322613463	2	0
1322683662	2	1
1322685463	2	0
1322687263	2	0
1322689063	2	0
1322771863	2	1
1322793463	2	1
1322795263	2	0
1322798862	2	0
1322800662	2	0
1322811463	2	1
1322813263	2	0
1322815063	2	0
1322816863	2	0
1322818663	2	0
1322820462	2	0
1322822262	2	0
1322824062	2	0
1322825863	2	1
1322827662	2	0
1322829462	2	0
1322831263	2	0
1322833063	2	0
1322834863	2	0
1322836663	2	0
1322838463	2	0
1322840262	2	1
1322842062	2	0
1322843863	2	0
1322845663	2	0
1322847463	2	0
1322849263	2	0
1322851062	2	0
1322852863	2	0
1322854663	2	1
1322856463	2	0
1322858263	2	0
1322860062	2	0
1322861863	2	0
1322863663	2	0
1322865462	2	0
1322867263	2	0
1323000462	2	1
1323040063	2	1
1323041863	2	0
1323043663	2	0
1323045463	2	0
1323047263	2	0
1323049063	2	0
1323050863	2	0
1323052663	2	0
1323054463	2	1
1323056263	2	0
1323058063	2	0
1323059863	2	0
1323061663	2	0
1323063463	2	0
1323065263	2	0
1323067077	2	0
1323068863	2	1
1323081462	2	0
1323083266	2	1
1323103064	2	1
1323104862	2	0
1323106667	2	0
1323115663	2	0
1323117463	2	1
1323119263	2	0
1323121063	2	0
1323126463	2	0
1323317263	2	1
1323319063	2	0
1323320863	2	0
1323338863	2	1
1323340663	2	0
1323342462	2	0
1323344262	2	0
1323346063	2	0
1323347862	2	0
1323349663	2	0
1323351462	2	0
1323353263	2	1
1323355063	2	0
1323356863	2	0
1323358662	2	0
1323365863	2	0
1323383863	2	1
1323385663	2	0
1323387463	2	0
1323392862	2	0
1323400063	2	1
1323405462	2	0
1323446862	2	1
1323454063	2	0
1323459463	2	0
1323466662	2	1
1323473863	2	0
1323479263	2	0
1323481063	2	1
1323482863	2	0
1323484663	2	0
1323486463	2	0
1323495463	2	1
1323497263	2	0
1323499063	2	0
1323502663	2	0
1323511663	2	1
1323517062	2	0
1323556663	2	1
1323560263	2	0
1323567463	2	0
1323571063	2	1
1323695263	2	1
1323697063	2	0
1323698862	2	0
1323700662	2	0
1323729462	2	1
1323731263	2	0
1323734863	2	0
1323736663	2	0
1323738463	2	0
1323745663	2	1
1323747462	2	0
1323749263	2	0
1323751063	2	0
1323752863	2	0
1323754662	2	0
1323756462	2	0
1323765463	2	1
1323770862	2	0
1323778063	2	0
1323781663	2	1
1323783463	2	0
1323785262	2	0
1323787062	2	0
1323788863	2	0
1323790663	2	0
1323792463	2	0
1323794263	2	0
1323796062	2	1
1323797863	2	0
1323799663	2	0
1323801462	2	0
1323803263	2	0
1323805063	2	0
1323806863	2	0
1323808662	2	0
1323810463	2	1
1323812263	2	0
1323814062	2	0
1323815863	2	0
1323824863	2	1
1323826663	2	0
1323828463	2	0
1323830262	2	0
1323832063	2	0
1323833863	2	0
1323835662	2	0
1323837462	2	0
1323839263	2	1
1323841063	2	0
1323842863	2	0
1323844662	2	0
1323846463	2	0
1323848263	2	0
1323853663	2	1
1323855463	2	0
1323857263	2	0
1323859063	2	0
1323860863	2	0
1323862663	2	0
1323868063	2	1
1323869863	2	0
1323871663	2	0
1323873463	2	0
1323875263	2	0
1323877063	2	0
1323878863	2	0
1323882463	2	1
1323886063	2	0
1323891463	2	0
1323893263	2	0
1323895062	2	0
1323896863	2	1
1323907663	2	0
1323923863	2	1
1323932862	2	0
1323994062	2	1
1323995863	2	0
1323997663	2	0
1323999463	2	0
1324001263	2	0
1324003063	2	0
1324004863	2	0
1324006662	2	0
1324008463	2	1
1324010262	2	0
1324012063	2	0
1324013862	2	0
1324015663	2	0
1324017463	2	0
1324019262	2	0
1324021063	2	0
1324022862	2	1
1324024663	2	0
1324026463	2	0
1324028263	2	0
1324030063	2	0
1324031862	2	0
1324033663	2	0
1324035463	2	0
1324037263	2	1
1324039062	2	0
1324062463	2	1
1324064263	2	0
1324066063	2	0
1324067863	2	0
1324069662	2	0
1324071463	2	0
1324336063	2	1
1324445863	2	1
1324456662	2	0
1324458463	2	0
1324460262	2	1
1324476462	2	1
1324478263	2	0
1324480062	2	0
1324481863	2	0
1324483663	2	0
1324485463	2	0
1324487263	2	0
1324489063	2	0
1324490863	2	1
1324492663	2	0
1324494463	2	0
1324496262	2	0
1324498062	2	0
1324499863	2	0
1324501663	2	0
1324503463	2	0
1324505263	2	1
1324507062	2	0
1324508863	2	0
1324510662	2	0
1324512463	2	0
1324514262	2	0
1324516063	2	0
1324517862	2	0
1324519663	2	1
1324521463	2	0
1324523262	2	0
1324525062	2	0
1324526863	2	0
1324528663	2	0
1324530462	2	0
1324532263	2	0
1324534063	2	1
1324535863	2	0
1324537663	2	0
1324539463	2	0
1324541263	2	0
1324543063	2	0
1324544863	2	0
1324546663	2	0
1324548463	2	1
1324550263	2	0
1324552063	2	0
1324553863	2	0
1324555663	2	0
1324557463	2	0
1324559262	2	0
1324561062	2	0
1324562863	2	1
1324564663	2	0
1324566463	2	0
1324568263	2	0
1324570063	2	0
1324571862	2	0
1324573662	2	0
1324575462	2	0
1324577263	2	1
1324903083	2	1
1324904883	2	0
1324906683	2	0
1324967883	2	1
1324969682	2	0
1324971482	2	0
1324973283	2	0
1324975083	2	0
1324976883	2	0
1324978682	2	0
1324980483	2	0
1324982283	2	1
1324984083	2	0
1324985883	2	0
1324987683	2	0
1324989482	2	0
1324991282	2	0
1324993082	2	0
1324994883	2	0
1324996683	2	1
1324998483	2	0
1325000283	2	0
1325002083	2	0
1325003883	2	0
1325005683	2	0
1325007483	2	0
1325009283	2	0
1325036283	2	1
1325054283	2	1
1325070483	2	1
1325092083	2	1
1325111883	2	1
1325129883	2	1
1325279283	2	1
1325304483	2	1
1325358482	2	1
1325399883	2	1
1325419683	2	1
1325421483	2	0
1325425083	2	0
1325426883	2	0
1325437683	2	1
1325464683	2	1
1325466483	2	0
1325482683	2	1
1325511483	2	1
1325515083	2	0
1325520483	2	0
1325538482	2	1
1325542083	2	0
1325543883	2	0
1325585283	2	1
1325758083	2	1
1325806682	2	1
1325808483	2	0
1325812082	2	0
1325813883	2	0
1325815683	2	0
1325817483	2	0
1325819283	2	0
1325821083	2	1
1325822882	2	0
1325824683	2	0
1325826483	2	0
1325828283	2	0
1325830083	2	0
1325831883	2	0
1325833683	2	0
1325835483	2	1
1325837283	2	0
1325839083	2	0
1325840883	2	0
1325842683	2	0
1325844483	2	0
1325846282	2	0
