1319036718	2	1
1319038518	2	0
1319040313	2	0
1319042111	2	0
1319043918	2	0
1319045713	2	0
1319047518	2	0
1319049312	2	0
1319051112	2	0
1319205911	2	1
1319207710	2	0
1319209511	2	0
1319211313	2	0
1319213117	2	0
1319214912	2	0
1319216713	2	0
1319218512	2	0
1319220312	2	1
1321319111	2	1
1321320910	2	0
1321322712	2	0
1321324511	2	0
1321326310	2	0
1321328113	2	0
1321329910	2	0
1321331710	2	0
1321333510	2	1
1321335310	2	0
1321337111	2	0
1321338914	2	0
1321340714	2	0
1321342510	2	0
1321344311	2	0
1321346113	2	0
1321347912	2	1
1321349712	2	0
1321351512	2	0
1321353310	2	0
1321355112	2	0
1321356911	2	0
1321358710	2	0
1321360511	2	0
1321362314	2	1
1321364112	2	0
1321365911	2	0
1321367712	2	0
1321369519	2	0
1321371320	2	0
1321373112	2	0
1321427110	2	1
1321866312	2	1
1321868114	2	0
1321887910	2	1
1321889710	2	0
1322575511	2	1
1322577315	2	0
1322579112	2	0
1322580914	2	0
1322582719	2	0
1322584521	2	0
1322586317	2	0
1322588116	2	0
1322589911	2	1
1322591710	2	0
1322593510	2	0
1322597111	2	0
1323140711	2	1
1323142512	2	0
1323144313	2	0
1323146110	2	0
1323147910	2	0
1323149711	2	0
1323151510	2	0
1323153309	2	0
1323155109	2	1
1323156911	2	0
1323158709	2	0
1323160511	2	0
1323162310	2	0
1323164111	2	0
1323165911	2	0
1323432312	2	1
1323434113	2	0
1323435911	2	0
1323437711	2	0
1323439509	2	0
1323441312	2	0
1323443111	2	0
1323444912	2	0
1323446710	2	1
1323448511	2	0
1323450312	2	0
1323452110	2	0
1323453910	2	0
1323455710	2	0
1323457510	2	0
1323497285	2	1
1323498988	2	0
1323500802	2	0
1323502696	2	0
1323504313	2	0
1323506110	2	0
1323507911	2	0
1323509712	2	0
1323511510	2	0
1323513309	2	1
1323515113	2	0
1323516909	2	0
1323536711	2	1
1323538512	2	0
1323540310	2	0
1323542110	2	0
1323745511	2	1
1323747310	2	0
1323749112	2	0
1323750913	2	0
1323752710	2	0
1323754509	2	0
1323756310	2	0
1323758110	2	0
1323759910	2	1
1323761710	2	0
1323763512	2	0
1323765311	2	0
1323767110	2	0
1323768911	2	0
1323770712	2	0
1323772510	2	0
1323774314	2	1
1323776113	2	0
1323799514	2	1
1323801313	2	0
1323803110	2	0
1323804910	2	0
1323806710	2	0
1323808510	2	0
1323810311	2	0
1323812110	2	0
1323813910	2	1
1323815710	2	0
1323817513	2	0
1323819310	2	0
1323821109	2	0
1323822910	2	0
1323835510	2	1
1323837312	2	0
1323839109	2	0
1323840910	2	0
1323842711	2	0
1323844510	2	0
1323846309	2	0
1323848110	2	0
1323849910	2	1
1323851713	2	0
1323853512	2	0
1323855311	2	0
1323857110	2	0
1323858909	2	0
1323860711	2	0
1323862509	2	0
1323864310	2	1
1323866110	2	0
1323867909	2	0
1323869711	2	0
1323871512	2	0
1323873311	2	0
1323893110	2	1
1323894911	2	0
1323896712	2	0
1323898513	2	0
1323900311	2	0
1323902110	2	0
1323914711	2	1
1323916511	2	0
1323918310	2	0
1323920111	2	0
1323921910	2	0
1323923710	2	0
1323925511	2	0
1323927309	2	0
1323929109	2	1
1323930911	2	0
1323932710	2	0
1323934510	2	0
1323936310	2	0
1323938110	2	0
1323939914	2	0
1323941712	2	0
1323954309	2	1
1323956111	2	0
1323957911	2	0
1323959712	2	0
1323979511	2	1
1323981312	2	0
1323983111	2	0
1323984910	2	0
1323986709	2	0
1323988511	2	0
1323990310	2	0
1323992111	2	0
1323993912	2	1
1323995710	2	0
1323997509	2	0
1323999310	2	0
1324001109	2	0
1324002913	2	0
1324004710	2	0
1324006509	2	0
1324008310	2	1
1324010109	2	0
