1322603459	2	1	/user/sakuma
1322604343	2	0	/user/sakuma
1322606143	2	0	/user/sakuma
1322607953	2	0	/user/sakuma
1322609863	2	0	/user/sakuma
1322611665	2	0	/user/sakuma
1322613463	2	0	/user/sakuma
1322615233	2	0	/user/sakuma
1322616942	2	0	/user/sakuma
1322618753	2	1	/user/sakuma
1322620381	2	0	/user/sakuma
1322620543	2	0	/user/sakuma
1322622372	2	0	/user/sakuma
1322624153	2	0	/user/sakuma
1322625943	2	0	/user/sakuma
1322627743	2	0	/user/sakuma
1322629543	2	0	/user/sakuma
1322631342	2	0	/user/sakuma
1322633143	2	0	/user/sakuma
1322634943	2	1	/user/sakuma
1322636743	2	0	/user/sakuma
1322638543	2	0	/user/sakuma
1322640342	2	0	/user/sakuma
1322642153	2	0	/user/sakuma
1322643952	2	0	/user/sakuma
1322645743	2	0	/user/sakuma
1322647563	2	0	/user/sakuma
1322649343	2	1	/user/sakuma
1322651143	2	0	/user/sakuma
1322652943	2	0	/user/sakuma
1322654753	2	0	/user/sakuma
1322656543	2	0	/user/sakuma
1322658343	2	0	/user/sakuma
1322660142	2	0	/user/sakuma
1322661943	2	0	/user/sakuma
1322663743	2	1	/user/sakuma
1322665553	2	0	/user/sakuma
1322667353	2	0	/user/sakuma
1322669143	2	0	/user/sakuma
1322670943	2	0	/user/sakuma
1322672752	2	0	/user/sakuma
1322674543	2	0	/user/sakuma
1322676343	2	0	/user/sakuma
1322678142	2	1	/user/sakuma
1322679943	2	0	/user/sakuma
1322681743	2	0	/user/sakuma
1322683662	2	0	/user/sakuma
1322687263	2	0	/user/sakuma
1322689063	2	0	/user/sakuma
1322690843	2	0	/user/sakuma
1322692592	2	1	/user/sakuma
1322694353	2	0	/user/sakuma
1322696143	2	0	/user/sakuma
1322697952	2	0	/user/sakuma
1322699762	2	0	/user/sakuma
1322701553	2	0	/user/sakuma
1322703343	2	0	/user/sakuma
1322705153	2	0	/user/sakuma
1322706942	2	0	/user/sakuma
1322708742	2	1	/user/sakuma
1322710543	2	0	/user/sakuma
1322712343	2	0	/user/sakuma
1322714143	2	0	/user/sakuma
1322715953	2	0	/user/sakuma
1322717742	2	0	/user/sakuma
1322719543	2	0	/user/sakuma
1322721343	2	0	/user/sakuma
1322723143	2	1	/user/sakuma
1322724943	2	0	/user/sakuma
1322726743	2	0	/user/sakuma
1322728543	2	0	/user/sakuma
1322730342	2	0	/user/sakuma
1322732143	2	0	/user/sakuma
1322733953	2	0	/user/sakuma
1322735743	2	0	/user/sakuma
1322737543	2	1	/user/sakuma
1322739343	2	0	/user/sakuma
1322741142	2	0	/user/sakuma
1322742943	2	0	/user/sakuma
1322744743	2	0	/user/sakuma
1322746542	2	0	/user/sakuma
1322748342	2	0	/user/sakuma
1322750143	2	0	/user/sakuma
1322751942	2	1	/user/sakuma
1322753742	2	0	/user/sakuma
1322755542	2	0	/user/sakuma
1322757342	2	0	/user/sakuma
1322759143	2	0	/user/sakuma
1322760942	2	0	/user/sakuma
1322762743	2	0	/user/sakuma
1322764543	2	0	/user/sakuma
1322766343	2	1	/user/sakuma
1322768143	2	0	/user/sakuma
1322769973	2	0	/user/sakuma
1322771863	2	0	/user/sakuma
1322773553	2	0	/user/sakuma
1322775342	2	0	/user/sakuma
1322777152	2	0	/user/sakuma
1322778952	2	0	/user/sakuma
1322780743	2	1	/user/sakuma
1322782542	2	0	/user/sakuma
1322784342	2	0	/user/sakuma
1322786143	2	0	/user/sakuma
1322787943	2	0	/user/sakuma
1322789853	2	0	/user/sakuma
1322791612	2	0	/user/sakuma
1322793463	2	0	/user/sakuma
1322795263	2	1	/user/sakuma
1322797012	2	0	/user/sakuma
1322798862	2	0	/user/sakuma
1322800662	2	0	/user/sakuma
1322802413	2	0	/user/sakuma
1322804163	2	0	/user/sakuma
1322806052	2	0	/user/sakuma
1322807822	2	0	/user/sakuma
1322809602	2	0	/user/sakuma
1322811463	2	1	/user/sakuma
1322813263	2	0	/user/sakuma
1322815063	2	0	/user/sakuma
1322816863	2	0	/user/sakuma
1322818663	2	0	/user/sakuma
1322820462	2	0	/user/sakuma
1322822262	2	0	/user/sakuma
1322824062	2	0	/user/sakuma
1322825863	2	1	/user/sakuma
1322827662	2	0	/user/sakuma
1322829462	2	0	/user/sakuma
1322831263	2	0	/user/sakuma
1322833063	2	0	/user/sakuma
1322834863	2	0	/user/sakuma
1322836663	2	0	/user/sakuma
1322838463	2	0	/user/sakuma
1322840263	2	1	/user/sakuma
1322842063	2	0	/user/sakuma
1322843863	2	0	/user/sakuma
1322845663	2	0	/user/sakuma
1322847463	2	0	/user/sakuma
1322849263	2	0	/user/sakuma
1322851062	2	0	/user/sakuma
1322852863	2	0	/user/sakuma
1322854663	2	1	/user/sakuma
1322856463	2	0	/user/sakuma
1322861863	2	0	/user/sakuma
1322863663	2	0	/user/sakuma
1322865463	2	0	/user/sakuma
1322867263	2	0	/user/sakuma
1322868962	2	0	/user/sakuma
1322870763	2	1	/user/sakuma
1322872552	2	0	/user/sakuma
1322874353	2	0	/user/sakuma
1322876153	2	0	/user/sakuma
1322877963	2	0	/user/sakuma
1322879763	2	0	/user/sakuma
1322881563	2	0	/user/sakuma
1322883363	2	0	/user/sakuma
1322885163	2	1	/user/sakuma
1322886942	2	0	/user/sakuma
1322888752	2	0	/user/sakuma
1322890543	2	0	/user/sakuma
1322892343	2	0	/user/sakuma
1322894143	2	0	/user/sakuma
1322895943	2	0	/user/sakuma
1322897743	2	0	/user/sakuma
1322899542	2	0	/user/sakuma
1322901343	2	1	/user/sakuma
1322903143	2	0	/user/sakuma
1322904953	2	0	/user/sakuma
1322906773	2	0	/user/sakuma
1322908563	2	0	/user/sakuma
1322910343	2	0	/user/sakuma
1322912142	2	0	/user/sakuma
1322913962	2	0	/user/sakuma
1322915743	2	1	/user/sakuma
1322917543	2	0	/user/sakuma
1322919342	2	0	/user/sakuma
1322921152	2	0	/user/sakuma
1322922943	2	0	/user/sakuma
1322924753	2	0	/user/sakuma
1322926543	2	0	/user/sakuma
1322928352	2	0	/user/sakuma
1322930142	2	1	/user/sakuma
1322931963	2	0	/user/sakuma
1322933753	2	0	/user/sakuma
1322935552	2	0	/user/sakuma
1322937353	2	0	/user/sakuma
1322939153	2	0	/user/sakuma
1322940943	2	0	/user/sakuma
1322942743	2	0	/user/sakuma
1322944563	2	1	/user/sakuma
1322946353	2	0	/user/sakuma
1322948183	2	0	/user/sakuma
1322949963	2	0	/user/sakuma
1322951762	2	0	/user/sakuma
1322953552	2	0	/user/sakuma
1322955353	2	0	/user/sakuma
1322957243	2	0	/user/sakuma
1322958973	2	1	/user/sakuma
1322960743	2	0	/user/sakuma
1322962542	2	0	/user/sakuma
1322964342	2	0	/user/sakuma
1322966142	2	0	/user/sakuma
1322967944	2	0	/user/sakuma
1322969743	2	0	/user/sakuma
1322971542	2	0	/user/sakuma
1322973342	2	0	/user/sakuma
1322975143	2	1	/user/sakuma
1322976943	2	0	/user/sakuma
1322978742	2	0	/user/sakuma
1322980543	2	0	/user/sakuma
1322982353	2	0	/user/sakuma
1322984192	2	0	/user/sakuma
1322985963	2	0	/user/sakuma
1322987793	2	0	/user/sakuma
1322989573	2	1	/user/sakuma
1322991372	2	0	/user/sakuma
1322993233	2	0	/user/sakuma
1322994973	2	0	/user/sakuma
1322996793	2	0	/user/sakuma
1322998583	2	0	/user/sakuma
1323000462	2	0	/user/sakuma
1323002173	2	0	/user/sakuma
1323003973	2	1	/user/sakuma
1323005773	2	0	/user/sakuma
1323007562	2	0	/user/sakuma
1323009373	2	0	/user/sakuma
1323011173	2	0	/user/sakuma
1323013003	2	0	/user/sakuma
1323014793	2	0	/user/sakuma
1323016572	2	0	/user/sakuma
1323018372	2	1	/user/sakuma
1323020153	2	0	/user/sakuma
1323021963	2	0	/user/sakuma
1323023753	2	0	/user/sakuma
1323025553	2	0	/user/sakuma
1323027353	2	0	/user/sakuma
1323029143	2	0	/user/sakuma
1323030953	2	0	/user/sakuma
1323032752	2	0	/user/sakuma
1323034553	2	1	/user/sakuma
1323036362	2	0	/user/sakuma
1323038202	2	0	/user/sakuma
1323040063	2	0	/user/sakuma
1323041863	2	0	/user/sakuma
1323043663	2	0	/user/sakuma
1323045463	2	0	/user/sakuma
1323047263	2	0	/user/sakuma
1323049063	2	1	/user/sakuma
1323050863	2	0	/user/sakuma
1323052663	2	0	/user/sakuma
1323054463	2	0	/user/sakuma
1323056263	2	0	/user/sakuma
1323058063	2	0	/user/sakuma
1323059863	2	0	/user/sakuma
1323061663	2	0	/user/sakuma
1323063463	2	1	/user/sakuma
1323065263	2	0	/user/sakuma
1323067082	2	0	/user/sakuma
1323068863	2	0	/user/sakuma
1323070632	2	0	/user/sakuma
1323072443	2	0	/user/sakuma
1323074163	2	0	/user/sakuma
1323076003	2	0	/user/sakuma
1323077792	2	0	/user/sakuma
1323079635	2	1	/user/sakuma
1323081463	2	0	/user/sakuma
1323083266	2	0	/user/sakuma
1323085043	2	0	/user/sakuma
1323086773	2	0	/user/sakuma
1323088563	2	0	/user/sakuma
1323090373	2	0	/user/sakuma
1323092164	2	0	/user/sakuma
1323093966	2	0	/user/sakuma
1323095783	2	1	/user/sakuma
1323097573	2	0	/user/sakuma
1323099383	2	0	/user/sakuma
1323101243	2	0	/user/sakuma
1323103065	2	0	/user/sakuma
1323104862	2	0	/user/sakuma
1323106667	2	0	/user/sakuma
1323108452	2	0	/user/sakuma
1323110243	2	1	/user/sakuma
1323112043	2	0	/user/sakuma
1323113803	2	0	/user/sakuma
1323115663	2	0	/user/sakuma
1323117463	2	0	/user/sakuma
1323121063	2	0	/user/sakuma
1323122803	2	0	/user/sakuma
1323124583	2	0	/user/sakuma
1323126463	2	1	/user/sakuma
1323128193	2	0	/user/sakuma
1323129992	2	0	/user/sakuma
1323131773	2	0	/user/sakuma
1323133553	2	0	/user/sakuma
1323135343	2	0	/user/sakuma
1323137153	2	0	/user/sakuma
1323138943	2	0	/user/sakuma
1323140753	2	0	/user/sakuma
1323142553	2	1	/user/sakuma
1323144353	2	0	/user/sakuma
1323146142	2	0	/user/sakuma
1323147953	2	0	/user/sakuma
1323149743	2	0	/user/sakuma
1323151543	2	0	/user/sakuma
1323153352	2	0	/user/sakuma
1323155152	2	0	/user/sakuma
1323156943	2	0	/user/sakuma
1323158742	2	1	/user/sakuma
1323160543	2	0	/user/sakuma
1323162353	2	0	/user/sakuma
1323164143	2	0	/user/sakuma
1323165963	2	0	/user/sakuma
1323167743	2	0	/user/sakuma
1323169543	2	0	/user/sakuma
1323171342	2	0	/user/sakuma
1323173143	2	1	/user/sakuma
1323174943	2	0	/user/sakuma
1323176743	2	0	/user/sakuma
1323178553	2	0	/user/sakuma
